"workerid","rt","subjectGender","speakerGender","speakerName","content","subjectName","verb","contentNr","trigger_class","response","slide_number_in_experiment"
"ARLGZWN6W91WD",4304,NA,"M","Richard","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",10
"ARLGZWN6W91WD",5087,"M","M","Steven","Josie went on vacation to France","Jeffrey","say","2","C","Yes",11
"ARLGZWN6W91WD",3639,NA,"M","David","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",12
"ARLGZWN6W91WD",5233,NA,"F","Margaret","Madison closed the window",NA,"control_bad","control_bad3","control","No",13
"ARLGZWN6W91WD",4116,"F","F","Betty","Julian dances salsa","Rebecca","reveal","18","NonProj","Yes",14
"ARLGZWN6W91WD",4192,"F","M","Richard","Tony had a drink last night","Kathleen","be_right_that","15","C","Yes",15
"ARLGZWN6W91WD",3792,"M","F","Helen","Mia drank 2 cocktails last night","Brandon","inform_Sam","6","C","Yes",16
"ARLGZWN6W91WD",3136,NA,"M","Steven","Zack owns a car",NA,"control_good","control_good1","control","Yes",17
"ARLGZWN6W91WD",3495,"F","F","Susan","Jon walks to work","Angela","suggest","19","C","No",18
"ARLGZWN6W91WD",3464,"F","F","Jessica","Charley speaks Spanish","Catherine","pretend","20","NonProj","No",19
"ARLGZWN6W91WD",3175,"M","F","Ashley","Sophia got a tattoo","Raymond","establish","5","NonProj","Yes",20
"ARLGZWN6W91WD",4105,NA,"F","Donna","Dana wears a wig",NA,"control_bad","control_bad1","control","No",21
"ARLGZWN6W91WD",3239,NA,"M","Paul","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",22
"ARLGZWN6W91WD",5255,"M","F","Michelle","Zoe calculated the tip","Benjamin","acknowledge","10","C","Yes",23
"ARLGZWN6W91WD",3128,"M","F","Sarah","Emily bought a car yesterday","Jerry","annoyed","8","NonProj","Yes",24
"ARLGZWN6W91WD",2664,"F","F","Margaret","Frank got a cat","Laura","confirm","12","C","Yes",25
"ARLGZWN6W91WD",3336,"M","F","Donna","Emma studied on Saturday morning","Patrick","see","3","NonProj","Yes",26
"ARLGZWN6W91WD",3384,"F","M","Mark","Jackson ran 10 miles","Carolyn","think","13","NonProj","No",27
"ARLGZWN6W91WD",3712,"F","F","Lisa","Josh learned to ride a bike yesterday","Nicole","know","16","NonProj","Yes",28
"ARLGZWN6W91WD",4031,NA,"F","Sarah","the window broke",NA,"control_good","control_good2","control","Yes",29
"ARLGZWN6W91WD",3327,NA,"F","Susan","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",30
"ARLGZWN6W91WD",3535,"M","F","Jennifer","Olivia sleeps until noon","Nicholas","announce","4","C","Yes",31
"ARLGZWN6W91WD",2520,"F","M","James","Jayden rented a car","Rachel","discover","14","NonProj","Yes",32
"A2XFO0X6RCS98M",1357,"M","F","Linda","Emily bought a car yesterday","Larry","acknowledge","8","C","Yes",5
"A2XFO0X6RCS98M",1550,"M","M","Robert","Emma studied on Saturday morning","Brian","think","3","NonProj","No",6
"A2XFO0X6RCS98M",1241,"M","F","Helen","Mary is pregnant","Tyler","demonstrate","1","C","Yes",7
"A2XFO0X6RCS98M",1463,NA,"F","Michelle","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",8
"A2XFO0X6RCS98M",1169,NA,"M","Christopher","Madison closed the window",NA,"control_bad","control_bad3","control","No",9
"A2XFO0X6RCS98M",1144,"M","F","Lisa","Mia drank 2 cocktails last night","Brandon","announce","6","C","Yes",10
"A2XFO0X6RCS98M",928,"F","M","Christopher","Julian dances salsa","Joyce","confirm","18","C","Yes",11
"A2XFO0X6RCS98M",939,NA,"F","Sarah","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",12
"A2XFO0X6RCS98M",1891,NA,"F","Susan","the window broke",NA,"control_good","control_good2","control","Yes",13
"A2XFO0X6RCS98M",947,"F","F","Susan","Danny ate the last cupcake","Laura","annoyed","11","NonProj","Yes",14
"A2XFO0X6RCS98M",1123,"M","M","George","Zoe calculated the tip","Eric","discover","10","NonProj","Yes",15
"A2XFO0X6RCS98M",1823,NA,"F","Linda","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",16
"A2XFO0X6RCS98M",1031,"M","F","Ashley","Olivia sleeps until noon","Scott","see","4","NonProj","Yes",17
"A2XFO0X6RCS98M",938,"M","F","Elizabeth","Josie went on vacation to France","Jeffrey","establish","2","NonProj","Yes",18
"A2XFO0X6RCS98M",2428,"F","M","Thomas","Tony had a drink last night","Nicole","reveal","15","NonProj","Yes",19
"A2XFO0X6RCS98M",1594,"M","M","Matthew","Sophia got a tattoo","Alexander","pretend","5","NonProj","No",20
"A2XFO0X6RCS98M",1934,"M","F","Sandra","Grace visited her sister","Jacob","admit","9","C","Yes",21
"A2XFO0X6RCS98M",932,"F","M","Kenneth","Frank got a cat","Stephanie","confess","12","C","Yes",22
"A2XFO0X6RCS98M",1030,"F","F","Donna","Jon walks to work","Carolyn","know","19","NonProj","Yes",23
"A2XFO0X6RCS98M",959,NA,"F","Ashley","Zack owns a car",NA,"control_good","control_good1","control","Yes",24
"A2XFO0X6RCS98M",1584,"F","M","Steven","Charley speaks Spanish","Ruth","say","20","C","No",25
"A2XFO0X6RCS98M",1344,NA,"M","Thomas","Dana wears a wig",NA,"control_bad","control_bad1","control","No",26
"A2XFO0X6RCS98M",1166,"M","F","Michelle","Isabella ate a steak on Sunday","Kevin","inform_Sam","7","C","Yes",27
"A2XFO0X6RCS98M",1590,"F","F","Nancy","Owen shoveled snow last winter","Amy","hear","17","C","No",28
"A2XFO0X6RCS98M",1381,"F","M","David","Jackson ran 10 miles","Melissa","suggest","13","C","No",29
"A2XFO0X6RCS98M",1366,NA,"M","Kenneth","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",30
"A2XFO0X6RCS98M",1104,"F","F","Sarah","Josh learned to ride a bike yesterday","Shirley","prove","16","C","Yes",31
"A2XFO0X6RCS98M",1038,"F","F","Margaret","Jayden rented a car","Sharon","be_right_that","14","C","Yes",32
"AZLBLEDRP6UYM",5219,"F","M","George","Josh learned to ride a bike yesterday","Julie","suggest","16","C","No",5
"AZLBLEDRP6UYM",3737,"M","M","Paul","Emily bought a car yesterday","Eric","know","8","NonProj","Yes",6
"AZLBLEDRP6UYM",3265,"M","F","Carol","Zoe calculated the tip","Brian","see","10","NonProj","Yes",7
"AZLBLEDRP6UYM",4310,"F","F","Sandra","Jon walks to work","Janet","admit","19","C","Yes",8
"AZLBLEDRP6UYM",8456,"M","M","Mark","Isabella ate a steak on Sunday","Timothy","say","7","C","No",9
"AZLBLEDRP6UYM",2723,"M","F","Sarah","Mary is pregnant","Nicholas","confess","1","C","Yes",10
"AZLBLEDRP6UYM",3107,NA,"M","Mark","the window broke",NA,"control_good","control_good2","control","Yes",11
"AZLBLEDRP6UYM",3238,"M","M","Steven","Olivia sleeps until noon","Larry","be_right_that","4","C","Yes",12
"AZLBLEDRP6UYM",4265,"M","M","Richard","Josie went on vacation to France","Justin","inform_Sam","2","C","Yes",13
"AZLBLEDRP6UYM",2144,"F","F","Donna","Frank got a cat","Brenda","think","12","NonProj","No",14
"AZLBLEDRP6UYM",2070,NA,"F","Sarah","Zack owns a car",NA,"control_good","control_good1","control","Yes",15
"AZLBLEDRP6UYM",2732,"F","F","Susan","Charley speaks Spanish","Rebecca","demonstrate","20","C","Yes",16
"AZLBLEDRP6UYM",3790,"M","F","Ashley","Mia drank 2 cocktails last night","Ryan","prove","6","C","Yes",17
"AZLBLEDRP6UYM",3071,"M","F","Margaret","Emma studied on Saturday morning","Gregory","pretend","3","NonProj","No",18
"AZLBLEDRP6UYM",3476,"F","F","Lisa","Danny ate the last cupcake","Amanda","announce","11","C","Yes",19
"AZLBLEDRP6UYM",2368,"M","M","Kenneth","Sophia got a tattoo","Raymond","hear","5","C","No",20
"AZLBLEDRP6UYM",4642,NA,"F","Betty","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",21
"AZLBLEDRP6UYM",4387,"F","F","Michelle","Jayden rented a car","Catherine","discover","14","NonProj","Yes",22
"AZLBLEDRP6UYM",3467,"M","F","Linda","Grace visited her sister","Jerry","confirm","9","C","Yes",23
"AZLBLEDRP6UYM",3819,NA,"M","Steven","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",24
"AZLBLEDRP6UYM",3970,NA,"F","Michelle","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",25
"AZLBLEDRP6UYM",3451,NA,"M","Kenneth","Madison closed the window",NA,"control_bad","control_bad3","control","No",26
"AZLBLEDRP6UYM",3958,NA,"F","Elizabeth","Dana wears a wig",NA,"control_bad","control_bad1","control","No",27
"AZLBLEDRP6UYM",3595,"F","F","Kimberly","Jackson ran 10 miles","Virginia","acknowledge","13","C","Yes",28
"AZLBLEDRP6UYM",3181,"F","F","Betty","Tony had a drink last night","Angela","reveal","15","NonProj","Yes",29
"AZLBLEDRP6UYM",3009,"F","F","Elizabeth","Julian dances salsa","Sharon","annoyed","18","NonProj","Yes",30
"AZLBLEDRP6UYM",2675,NA,"M","George","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",31
"AZLBLEDRP6UYM",3415,"F","M","Thomas","Owen shoveled snow last winter","Ruth","establish","17","NonProj","Yes",32
"A37N4JY3863YH0",10431,"F","M","David","Tony had a drink last night","Angela","confess","15","C","Yes",5
"A37N4JY3863YH0",8055,NA,"M","Christopher","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",6
"A37N4JY3863YH0",11185,"M","F","Jessica","Zoe calculated the tip","Timothy","suggest","10","C","No",7
"A37N4JY3863YH0",44358,"M","F","Sarah","Mia drank 2 cocktails last night","Jacob","demonstrate","6","C","Yes",8
"A37N4JY3863YH0",8610,NA,"F","Donna","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",9
"A37N4JY3863YH0",17026,"F","M","Steven","Charley speaks Spanish","Sharon","reveal","20","NonProj","Yes",10
"A37N4JY3863YH0",5494,"F","F","Donna","Frank got a cat","Heather","discover","12","NonProj","Yes",11
"A37N4JY3863YH0",147694,NA,"F","Linda","Dana wears a wig",NA,"control_bad","control_bad1","control","No",12
"A37N4JY3863YH0",10202,"M","M","Mark","Olivia sleeps until noon","Eric","say","4","C","Yes",13
"A37N4JY3863YH0",9675,"M","M","James","Emma studied on Saturday morning","Jerry","acknowledge","3","C","Yes",14
"A37N4JY3863YH0",7350,"M","F","Kimberly","Sophia got a tattoo","Jeffrey","inform_Sam","5","C","Yes",15
"A37N4JY3863YH0",4135,NA,"F","Michelle","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",16
"A37N4JY3863YH0",5612,"F","F","Helen","Jackson ran 10 miles","Rachel","be_right_that","13","C","Yes",17
"A37N4JY3863YH0",8074,"M","F","Nancy","Josie went on vacation to France","Edward","establish","2","NonProj","Yes",18
"A37N4JY3863YH0",6449,"F","F","Linda","Julian dances salsa","Amanda","confirm","18","C","Yes",19
"A37N4JY3863YH0",6150,"M","F","Michelle","Mary is pregnant","Scott","annoyed","1","NonProj","Yes",20
"A37N4JY3863YH0",7601,"F","M","Christopher","Owen shoveled snow last winter","Catherine","see","17","NonProj","Yes",21
"A37N4JY3863YH0",5608,NA,"M","Kenneth","Madison closed the window",NA,"control_bad","control_bad3","control","Yes",22
"A37N4JY3863YH0",5346,NA,"M","Robert","Zack owns a car",NA,"control_good","control_good1","control","Yes",23
"A37N4JY3863YH0",8728,"F","M","Matthew","Josh learned to ride a bike yesterday","Ruth","pretend","16","NonProj","No",24
"A37N4JY3863YH0",6627,"M","M","Paul","Emily bought a car yesterday","Raymond","admit","8","C","Yes",25
"A37N4JY3863YH0",6726,"F","M","Robert","Jayden rented a car","Brenda","know","14","NonProj","Yes",26
"A37N4JY3863YH0",6220,"F","F","Betty","Danny ate the last cupcake","Stephanie","announce","11","C","Yes",27
"A37N4JY3863YH0",18142,NA,"M","Mark","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",28
"A37N4JY3863YH0",6198,"M","M","William","Grace visited her sister","Ryan","think","9","NonProj","No",29
"A37N4JY3863YH0",7306,NA,"F","Kimberly","the window broke",NA,"control_good","control_good2","control","Yes",30
"A37N4JY3863YH0",7514,"M","M","Kenneth","Isabella ate a steak on Sunday","Andrew","hear","7","C","Yes",31
"A37N4JY3863YH0",12374,"F","F","Ashley","Jon walks to work","Laura","prove","19","C","Yes",32
"A2BZQVRZ1I30CP",9502,"M","M","James","Josie went on vacation to France","Kevin","annoyed","2","NonProj","Yes",5
"A2BZQVRZ1I30CP",7459,"M","F","Carol","Grace visited her sister","Ryan","think","9","NonProj","No",6
"A2BZQVRZ1I30CP",8936,"M","F","Sandra","Emma studied on Saturday morning","Brian","pretend","3","NonProj","No",7
"A2BZQVRZ1I30CP",8758,"F","M","Robert","Owen shoveled snow last winter","Carolyn","acknowledge","17","C","Yes",8
"A2BZQVRZ1I30CP",6378,"F","F","Nancy","Julian dances salsa","Christina","suggest","18","C","No",9
"A2BZQVRZ1I30CP",7315,"F","M","George","Frank got a cat","Anna","confess","12","C","No",10
"A2BZQVRZ1I30CP",4923,"F","M","Matthew","Danny ate the last cupcake","Rachel","confirm","11","C","Yes",11
"A2BZQVRZ1I30CP",6808,"M","F","Michelle","Mary is pregnant","Timothy","reveal","1","NonProj","No",12
"A2BZQVRZ1I30CP",10873,NA,"F","Nancy","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",13
"A2BZQVRZ1I30CP",6590,NA,"F","Carol","Madison closed the window",NA,"control_bad","control_bad3","control","No",14
"A2BZQVRZ1I30CP",6604,"M","F","Donna","Zoe calculated the tip","Patrick","inform_Sam","10","C","Yes",15
"A2BZQVRZ1I30CP",11664,"M","M","Paul","Sophia got a tattoo","Andrew","know","5","NonProj","Yes",16
"A2BZQVRZ1I30CP",13016,NA,"M","Paul","Frederick solved the problem",NA,"control_good","control_good3","control","No",17
"A2BZQVRZ1I30CP",5837,NA,"M","Thomas","Dana wears a wig",NA,"control_bad","control_bad1","control","No",18
"A2BZQVRZ1I30CP",9702,"M","F","Ashley","Isabella ate a steak on Sunday","Nicholas","announce","7","C","Yes",19
"A2BZQVRZ1I30CP",9645,NA,"F","Donna","Vanessa looked into the mirror",NA,"control_good","control_good4","control","No",20
"A2BZQVRZ1I30CP",7946,NA,"F","Ashley","Zack owns a car",NA,"control_good","control_good1","control","No",21
"A2BZQVRZ1I30CP",8197,"F","F","Margaret","Jayden rented a car","Shirley","establish","14","NonProj","Yes",22
"A2BZQVRZ1I30CP",8483,NA,"M","Mark","the window broke",NA,"control_good","control_good2","control","Yes",23
"A2BZQVRZ1I30CP",6460,NA,"F","Karen","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",24
"A2BZQVRZ1I30CP",5392,"M","F","Kimberly","Mia drank 2 cocktails last night","Scott","see","6","NonProj","Yes",25
"A2BZQVRZ1I30CP",7999,"F","M","Thomas","Josh learned to ride a bike yesterday","Brenda","say","16","C","No",26
"A2BZQVRZ1I30CP",7556,"F","M","William","Charley speaks Spanish","Catherine","be_right_that","20","C","Yes",27
"A2BZQVRZ1I30CP",18908,"F","M","Christopher","Jackson ran 10 miles","Heather","discover","13","NonProj","Yes",28
"A2BZQVRZ1I30CP",8801,"F","F","Karen","Jon walks to work","Cynthia","demonstrate","19","C","Yes",29
"A2BZQVRZ1I30CP",8734,"M","F","Jessica","Emily bought a car yesterday","Jacob","admit","8","C","Yes",30
"A2BZQVRZ1I30CP",5672,"M","M","Mark","Olivia sleeps until noon","Jeffrey","prove","4","C","Yes",31
"A2BZQVRZ1I30CP",4543,"F","F","Helen","Tony had a drink last night","Laura","hear","15","C","Yes",32
"A5VOS5XEUNU35",5365,NA,"F","Jessica","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",5
"A5VOS5XEUNU35",5396,"M","F","Margaret","Isabella ate a steak on Sunday","Jeffrey","inform_Sam","7","C","Yes",6
"A5VOS5XEUNU35",3526,"F","F","Elizabeth","Tony had a drink last night","Virginia","know","15","NonProj","Yes",7
"A5VOS5XEUNU35",3186,"M","F","Susan","Mary is pregnant","Brian","acknowledge","1","C","Yes",8
"A5VOS5XEUNU35",4020,NA,"M","Richard","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",9
"A5VOS5XEUNU35",4656,NA,"M","Kenneth","Madison closed the window",NA,"control_bad","control_bad3","control","No",10
"A5VOS5XEUNU35",4986,"F","F","Kimberly","Jon walks to work","Janet","be_right_that","19","C","Yes",11
"A5VOS5XEUNU35",3851,"M","M","Steven","Olivia sleeps until noon","Nicholas","demonstrate","4","C","Yes",12
"A5VOS5XEUNU35",3541,"F","M","Richard","Danny ate the last cupcake","Stephanie","annoyed","11","NonProj","Yes",13
"A5VOS5XEUNU35",3138,NA,"M","Christopher","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",14
"A5VOS5XEUNU35",3990,"F","M","David","Josh learned to ride a bike yesterday","Amy","discover","16","NonProj","Yes",15
"A5VOS5XEUNU35",3247,NA,"F","Betty","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",16
"A5VOS5XEUNU35",5179,NA,"F","Susan","the window broke",NA,"control_good","control_good2","control","Yes",17
"A5VOS5XEUNU35",4942,"F","M","Kenneth","Jackson ran 10 miles","Sharon","suggest","13","C","Yes",18
"A5VOS5XEUNU35",7346,"M","F","Dorothy","Emma studied on Saturday morning","Andrew","see","3","NonProj","Yes",19
"A5VOS5XEUNU35",3640,"M","F","Lisa","Mia drank 2 cocktails last night","Brandon","confirm","6","C","Yes",20
"A5VOS5XEUNU35",3084,"M","M","William","Emily bought a car yesterday","Alexander","prove","8","C","Yes",21
"A5VOS5XEUNU35",3928,"F","F","Betty","Jayden rented a car","Rebecca","think","14","NonProj","No",22
"A5VOS5XEUNU35",5498,"F","F","Jessica","Julian dances salsa","Brenda","admit","18","C","Yes",23
"A5VOS5XEUNU35",2706,NA,"F","Carol","Dana wears a wig",NA,"control_bad","control_bad1","control","No",24
"A5VOS5XEUNU35",4484,"F","F","Linda","Owen shoveled snow last winter","Laura","confess","17","C","Yes",25
"A5VOS5XEUNU35",4166,NA,"F","Linda","Zack owns a car",NA,"control_good","control_good1","control","Yes",26
"A5VOS5XEUNU35",2118,"F","M","Thomas","Frank got a cat","Shirley","announce","12","C","Yes",27
"A5VOS5XEUNU35",5299,"F","F","Sarah","Charley speaks Spanish","Ruth","pretend","20","NonProj","No",28
"A5VOS5XEUNU35",6113,"M","M","James","Zoe calculated the tip","Eric","hear","10","C","No",29
"A5VOS5XEUNU35",3719,"M","F","Carol","Sophia got a tattoo","Justin","say","5","C","Yes",30
"A5VOS5XEUNU35",4036,"M","F","Jennifer","Josie went on vacation to France","Gary","reveal","2","NonProj","Yes",31
"A5VOS5XEUNU35",3038,"M","M","Christopher","Grace visited her sister","Jerry","establish","9","NonProj","Yes",32
"A151YYPR4EYZDP",11492,"F","F","Michelle","Jackson ran 10 miles","Laura","confirm","13","C","Yes",5
"A151YYPR4EYZDP",11584,NA,"M","Robert","Dana wears a wig",NA,"control_bad","control_bad1","control","No",6
"A151YYPR4EYZDP",10016,"M","M","Thomas","Josie went on vacation to France","Brandon","see","2","NonProj","Yes",7
"A151YYPR4EYZDP",7657,"M","F","Donna","Isabella ate a steak on Sunday","Ronald","pretend","7","NonProj","No",8
"A151YYPR4EYZDP",8065,"M","F","Margaret","Grace visited her sister","Kevin","be_right_that","9","C","Yes",9
"A151YYPR4EYZDP",7509,"F","M","George","Josh learned to ride a bike yesterday","Heather","think","16","NonProj","No",10
"A151YYPR4EYZDP",6951,"F","M","Mark","Owen shoveled snow last winter","Melissa","discover","17","NonProj","Yes",11
"A151YYPR4EYZDP",6381,"M","F","Lisa","Mary is pregnant","Patrick","annoyed","1","NonProj","Yes",12
"A151YYPR4EYZDP",6205,"F","F","Carol","Jon walks to work","Carolyn","reveal","19","NonProj","Yes",13
"A151YYPR4EYZDP",11810,"M","M","Steven","Emma studied on Saturday morning","Eric","hear","3","C","No",14
"A151YYPR4EYZDP",7158,"F","M","Robert","Danny ate the last cupcake","Ruth","establish","11","NonProj","Yes",15
"A151YYPR4EYZDP",10958,"M","F","Karen","Zoe calculated the tip","Gregory","say","10","C","No",16
"A151YYPR4EYZDP",7631,NA,"F","Jennifer","the window broke",NA,"control_good","control_good2","control","Yes",17
"A151YYPR4EYZDP",5623,NA,"F","Nancy","Zack owns a car",NA,"control_good","control_good1","control","Yes",18
"A151YYPR4EYZDP",10469,"M","F","Betty","Emily bought a car yesterday","Timothy","inform_Sam","8","C","Yes",19
"A151YYPR4EYZDP",7112,NA,"F","Carol","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",20
"A151YYPR4EYZDP",11261,"M","F","Nancy","Olivia sleeps until noon","Jacob","announce","4","C","No",21
"A151YYPR4EYZDP",8048,"F","F","Jennifer","Frank got a cat","Shirley","demonstrate","12","C","Yes",22
"A151YYPR4EYZDP",6626,"F","F","Linda","Tony had a drink last night","Kathleen","suggest","15","C","No",23
"A151YYPR4EYZDP",7977,"M","F","Elizabeth","Mia drank 2 cocktails last night","Edward","confess","6","C","Yes",24
"A151YYPR4EYZDP",6322,NA,"F","Linda","Madison closed the window",NA,"control_bad","control_bad3","control","No",25
"A151YYPR4EYZDP",7950,NA,"F","Betty","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",26
"A151YYPR4EYZDP",5514,NA,"M","William","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",27
"A151YYPR4EYZDP",6296,"F","M","Paul","Charley speaks Spanish","Angela","know","20","NonProj","Yes",28
"A151YYPR4EYZDP",8017,"F","F","Kimberly","Julian dances salsa","Rachel","acknowledge","18","C","Yes",29
"A151YYPR4EYZDP",5704,"F","F","Sarah","Jayden rented a car","Amanda","prove","14","C","Yes",30
"A151YYPR4EYZDP",5654,NA,"F","Margaret","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",31
"A151YYPR4EYZDP",5412,"M","M","William","Sophia got a tattoo","Justin","admit","5","C","Yes",32
"AOHQSD0GH8HTE",5769,"M","M","Matthew","Olivia sleeps until noon","Andrew","acknowledge","4","C","Yes",5
"AOHQSD0GH8HTE",4692,NA,"F","Sandra","Dana wears a wig",NA,"control_bad","control_bad1","control","No",6
"AOHQSD0GH8HTE",4465,"F","M","Kenneth","Frank got a cat","Laura","annoyed","12","NonProj","Yes",7
"AOHQSD0GH8HTE",4943,"M","F","Nancy","Mary is pregnant","Nicholas","admit","1","C","Yes",8
"AOHQSD0GH8HTE",4416,"M","F","Ashley","Sophia got a tattoo","Patrick","know","5","NonProj","Yes",9
"AOHQSD0GH8HTE",5344,"F","M","William","Charley speaks Spanish","Cynthia","prove","20","C","Yes",10
"AOHQSD0GH8HTE",4636,NA,"F","Elizabeth","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",11
"AOHQSD0GH8HTE",4128,NA,"F","Linda","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",12
"AOHQSD0GH8HTE",4782,NA,"M","Mark","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",13
"AOHQSD0GH8HTE",5079,"F","F","Sandra","Owen shoveled snow last winter","Amanda","establish","17","NonProj","Yes",14
"AOHQSD0GH8HTE",3406,"M","M","George","Zoe calculated the tip","Ronald","see","10","NonProj","Yes",15
"AOHQSD0GH8HTE",4841,"F","F","Jennifer","Danny ate the last cupcake","Angela","suggest","11","C","No",16
"AOHQSD0GH8HTE",5560,"M","F","Elizabeth","Isabella ate a steak on Sunday","Raymond","demonstrate","7","C","Yes",17
"AOHQSD0GH8HTE",4184,"M","F","Helen","Emily bought a car yesterday","Alexander","think","8","NonProj","No",18
"AOHQSD0GH8HTE",4107,"M","F","Dorothy","Josie went on vacation to France","Kevin","pretend","2","NonProj","No",19
"AOHQSD0GH8HTE",5705,NA,"M","William","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",20
"AOHQSD0GH8HTE",4503,"M","M","Christopher","Mia drank 2 cocktails last night","Benjamin","confirm","6","C","Yes",21
"AOHQSD0GH8HTE",5280,"F","F","Lisa","Jon walks to work","Amy","confess","19","C","Yes",22
"AOHQSD0GH8HTE",4351,NA,"F","Lisa","Zack owns a car",NA,"control_good","control_good1","control","Yes",23
"AOHQSD0GH8HTE",4641,"F","M","Mark","Tony had a drink last night","Rebecca","say","15","C","Yes",24
"AOHQSD0GH8HTE",4040,NA,"M","Christopher","the window broke",NA,"control_good","control_good2","control","Yes",25
"AOHQSD0GH8HTE",24882,"F","F","Susan","Josh learned to ride a bike yesterday","Carolyn","inform_Sam","16","C","Yes",26
"AOHQSD0GH8HTE",4157,NA,"F","Jennifer","Madison closed the window",NA,"control_bad","control_bad3","control","No",27
"AOHQSD0GH8HTE",4162,"F","M","Robert","Julian dances salsa","Shirley","reveal","18","NonProj","Yes",28
"AOHQSD0GH8HTE",4653,"F","F","Linda","Jayden rented a car","Brenda","hear","14","C","No",29
"AOHQSD0GH8HTE",4074,"M","F","Michelle","Grace visited her sister","Tyler","announce","9","C","Yes",30
"AOHQSD0GH8HTE",4423,"M","F","Kimberly","Emma studied on Saturday morning","Jeffrey","discover","3","NonProj","Yes",31
"AOHQSD0GH8HTE",4959,"F","F","Sarah","Jackson ran 10 miles","Stephanie","be_right_that","13","C","Yes",32
"A10443E11ZWEHJ",12621,NA,"F","Michelle","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",5
"A10443E11ZWEHJ",7207,"F","M","Steven","Danny ate the last cupcake","Ruth","be_right_that","11","C","Yes",6
"A10443E11ZWEHJ",9695,NA,"F","Elizabeth","Zack owns a car",NA,"control_good","control_good1","control","Yes",7
"A10443E11ZWEHJ",4816,"M","F","Helen","Grace visited her sister","Brian","admit","9","C","Yes",8
"A10443E11ZWEHJ",5697,"M","M","George","Emily bought a car yesterday","Justin","think","8","NonProj","No",9
"A10443E11ZWEHJ",4742,"F","F","Jennifer","Charley speaks Spanish","Amanda","demonstrate","20","C","Yes",10
"A10443E11ZWEHJ",5768,"F","M","Richard","Julian dances salsa","Rachel","pretend","18","NonProj","No",11
"A10443E11ZWEHJ",12249,"M","F","Michelle","Emma studied on Saturday morning","Edward","establish","3","NonProj","Yes",12
"A10443E11ZWEHJ",22351,"M","M","David","Olivia sleeps until noon","Jerry","know","4","NonProj","Yes",13
"A10443E11ZWEHJ",8273,"M","F","Kimberly","Mia drank 2 cocktails last night","Kevin","announce","6","C","Yes",14
"A10443E11ZWEHJ",4526,"M","F","Nancy","Mary is pregnant","Ryan","suggest","1","C","No",15
"A10443E11ZWEHJ",5792,NA,"F","Carol","Madison closed the window",NA,"control_bad","control_bad3","control","No",16
"A10443E11ZWEHJ",5920,NA,"F","Donna","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",17
"A10443E11ZWEHJ",9720,"M","M","James","Zoe calculated the tip","Gary","inform_Sam","10","C","Yes",18
"A10443E11ZWEHJ",8680,"M","F","Jessica","Josie went on vacation to France","Tyler","acknowledge","2","C","Yes",19
"A10443E11ZWEHJ",6873,"F","F","Dorothy","Jackson ran 10 miles","Diane","say","13","C","Yes",20
"A10443E11ZWEHJ",5575,"F","F","Ashley","Tony had a drink last night","Julie","prove","15","C","Yes",21
"A10443E11ZWEHJ",6312,"F","F","Carol","Frank got a cat","Cynthia","annoyed","12","NonProj","Yes",22
"A10443E11ZWEHJ",5688,"M","M","Christopher","Isabella ate a steak on Sunday","Scott","confirm","7","C","Yes",23
"A10443E11ZWEHJ",4559,NA,"F","Dorothy","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",24
"A10443E11ZWEHJ",5697,"F","F","Donna","Josh learned to ride a bike yesterday","Melissa","see","16","NonProj","Yes",25
